user_name,sentiment_gold,sentiment_pred,entities_gold,entities_pred,tweet_id,user_id,created_at,gold_int,pred_int,text
iWeller_health,0,0,[],[],1344805099634192387,728894570,2021-01-01,[],[],----- ------- -------- ------- ----- ------ -- -------- ----- ------- ---- ----: -------- - -------- ---- -- --- -------- --- ----- -------- -- --- ------- -------- -------. …  - -----://---.-------.---/-----------/----------------------------------------------------------------------------------------/ -----://-.--/----------
boblister_poole,0,0,[],[],1344805595157831680,2838333676,2021-01-01,[],[],-- ---- --/- ----------- --- ------------! -----://---.-------.--.--/----/--/-------/------------------------------------------------------------------------------------
Patriot86589254,1,1,[],[],1344805600706772998,1235821715332067328,2021-01-01,[],[],------- -------- ---- --% --------- -- ----- - ------ -----://---.------------.---/-----------------------/-------------------------------------------------------------------.---- -------------
syramadad,0,0,[],[],1344805895725871104,230769694,2021-01-01,[],[],"“-------- -- --- ------ — --------, ---------, -------, ------ ---------- — -- ---- ---- --- --- ------ --- -------”  -----://---.---.---/--------/----------------------------------------------------------------------?------=-------------------------------------------------------------"
stepseven7,1,0,[],[],1344806491455426562,63946841,2021-01-01,[],[],"--.-% -------- ----- -- ------- -------- ------- -----"" ------:------- --- -----'- -------------------------- --------------- -- ------- --- -----'- -------- -------- --, ---- -----://------------.---/-----------------------------------------------------/"
morganhousel,0,0,[],[],1344806694459564032,284278132,2021-01-01,[],[],"-------'- ------- --- --------- ""---- ---- - ---- ------ --- ----- --------- ----------- ---- -- --- -.-. -- --- ---- --- ----- -------- ----- --- ---------, --- ------- --- ------- ---- ------- -- --- --- --- --- --------- -- --- ----- - -----.""  -----://-----.---/-------------/----/--/-------------------------------.----"
ZENINEWS,1,1,[],[],1344807469139320837,903313767596822528,2021-01-01,[],[],"- ----- ----- --------: --'- --------! ----- -------- ------- -------- ------- -- --% ---------, ---- -- --- - ----- -----  -----://------.----/--------------------------------------------------------------------------------------------/"
russellbowes,-1,-1,[],[],1344807975593119744,16712355,2021-01-01,[],[],"---------- ---------- ------- ------------ -----://---.---.--/----------/----/------------------------------------------------------  --- -- ----------- -- -- --- -------- --- --------- -- ---------- ------------.  --- ---- ---- -------- --- ------- -- ------- --- ---- ------- -----. --'- --- --- ----- ----- --, --- ------- --- -- ------ -- ----."
realAndrewGraf,-1,0,[],[],1344807983625216001,912798353997619201,2021-01-01,[],[],"-- -------------, --- ------- ------- ------ ---- --- -- --- -------. -- --- --------- ------ ----- --- ---- ------------ ---- --- ------- ----- -- ----------- ---- ----- -- -----, ---- ---- - ---- ------ --- ----- --------- ----------- ---- -- --- -- -----://-----.---/-------------/----/--/-------------------------------.----"
JayHSalem,1,1,[],[],1344808104421175296,1008384135575023616,2021-01-01,[],[],"-- --- ---- --- -- ----, - -- ------- ------- -- - --- ---- ---- -- --------- -- ---- ---- ------ -'- ------- -- ------ ---- -- ------ &---; -------- (---------- ------- -------- -- ----- ------- ------------), --- ------ -- -------'- ------, --- -- ----------- &---; --- -- ------ ------ -----://-.--/----------"
GlobalCaribbean,0,0,[],['vacancies'],1356036956388552712,1162495159663321088,2021-02-01,[],"[(154, 163, 'ADE')]","-- -.-. ------  - -- ---- ----, --- - ----- ---- -- --- ---  -------- --- -------- ----- ------ ----------------- --- -- -------- ---- --- ------ ------- vacancies, ----- --------- -------- -- --------- ---- -----------, ------, ------- &---;  -----://---.-------------------.---/------------------------------------------------------------------/ -----://-.--/----------"
HealthmedOrg,0,-1,['allergic reactions'],['allergic reactions'],1356037126702432266,1308183070294466561,2021-02-01,"[(167, 185, 'ADE')]","[(167, 185, 'ADE')]","------- --, ----—----------'- --- -------------- ------ ---- --------- ----- --- ------- -------. --------- -- ---, --- ------- -- ----------- --- ------- - ------ -- allergic reactions.  ---- -- --- --- ----- ----------- ------ ----- ---- ------- ----  -----://---------.---/----------------------------------------------/ -----://-.--/----------"
EEpaper2020,0,1,[],[],1356035420312788998,1275101662584209410,2021-02-01,[],[],--- ------------ ------- ----- ----- -------- ----- --- ------- --- -.-. ---- --- ---- --------------. -- --- -- - --% -------- -- --- ------------ -- --- ------ -------. -----://---.-------------------.---/-----/----/----/--/--/----------------------------------------------------------/----------/
khanaftab9003,0,0,[],[],1356035709711364100,47799548,2021-02-01,[],[],"-------------- ---------------- ------- ----------- -------- ----- ------- ------------;  -.------------ ------ --------: -- ------- &---; -------/------- &---; -----------/--- ---------- -- ------. -.----------- ------- --------: -- -----, ------ &---; ----- &---; ------------- ---- ------- ----------. -.--------- --- --------: -- ------ &---; -------!"
World00News,0,-1,[],[],1356036221726822402,282302066,2021-02-01,[],[],------ &---; ------- -------- ----------- ---- ----- ------ -- ---- ------- -- ---- -- ---- ------------ -------- ------- -----://---.--/------- -----://-.--/----------
BernardNolan19,-1,-1,[],[],1356036229947678721,1335680327046606850,2021-02-01,[],[],"--- --- -&---;- --- --- ------- ----- -- ---- ------- ----- ----------, ---- ---- -- --------, -- ---- -- --- ------ -- ---- ----- -- -------- ------ --- ------ ------ --- ----- --- ------- --, -- -- ----- -------- ---- --------. -----://---.-------.---/-----------/----/------/-----------------------------------.----"
JoeRabi,-1,-1,[],[],1356036507581231107,2345285424,2021-02-01,[],[],"--, -- ---- -------, -- ---- -- -- ------------. --- ----- -- --- ----- ------ -- -- -- ------------ --- -------- --- ----- -- ------- 🤔🤔  ---. ------- ----- --------- ----- ----- --- ------ ------- -----. -----://---.-------------.---/----------------------------------------------------------------?------=------&---=---  --- -----------"
Shari_Nycole,0,1,[],[],1356037185548378114,142000233,2021-02-01,[],[],"------- -- -- ---- - ------- -/ ----- ------ -- -- ----- --- -- ----- --------, -------, -------- &---; ----://-----.---!   - ---- ---- -------------- ----- --- ------- --- ---- -- ------- --- -------- ------- -- -------!👨🏾‍⚕️ #------------ #-------------- -----://-.--/----------"
subsymbolics,1,1,[],[],1356037655113457665,893294528,2021-02-01,[],[],"------- --------- -----------, ----- ----- -- -- -----🤞 -----://---.---.---/------/-------/--------------------------------------------------------"
fmtoday,0,0,[],[],1356037998685503488,102098902,2021-02-01,[],[],--- ------- ----- ---- ---- ----- ---------- '--- ---- ------- ---- ---------'. #------- #------- -----://---.-----------------.---/--------/--------/----/--/--/-------------------------------------------------------------------/
sc_wadsy,0,0,[],[],1356038500697649156,558458453,2021-02-01,[],[],"------------ -- ----- ""-- ---- ------ ----- --- ---- --- -- -- ---- --- ----- -- - -------- ---------, --- ------- -------- ---- --- ------ ----- -- --------- -- --- -------- --------- -- ------- --- ----- --- -- ----- ------------- -------- --------."" ---- -----://---.-----------.---/-------/------/------------/--------/----/--------------------------------------------------------------.----"
MgzcomQ,0,0,[],[],1356039200689238026,1036231998065532929,2021-02-01,[],[],"----- -- --- ---- ----- -------? ------ --- ------, -----, ------ --- ------- -----://---.---------.---/----/--------/----------/---------------------------------------------------------"
dontueverlearn,0,0,[],[],1356039648292851726,843613099177512962,2021-02-01,[],[],"--- ------ --- --------- ---- -- -------- --- ---- ----- -------. ---- ----- -- ----, ----------- ----."
kathleenalice4,0,0,[],[],1356039690747473925,1189370991723470848,2021-02-01,[],[],"---------------- -------- -------- --- ----- --- ---- -------  ----- --- --- ----- ---- ----- ----- --------, -------- ---- -- -- ----- -----://---.---.---/-----/----/----/--/--/----------------------------------------------------------------------------------------------------.----"
leseriksen2222,-1,-1,[],[],1356039778442076161,32367067,2021-02-01,[],[],"-------- ------------- -------------- ------ -- ----..- -------- ---- --- - ---- -- --- ----, --- --- ---- -- --- ---- ---- ------ -- --- --------- ---- ---- ---'- -- --- --------? -- -.- -- -.-- ------!  ---- -- -- --- --.------'- -------- ------- -------- -------------- --------------  -----://---.------.--/--/-------------/--------/--------/--------------------------------/----------------/--------------------------/---------------.---- -----://-.--/----------"
ElfieDore,-1,-1,[],[],1356039939331387394,403830469,2021-02-01,[],[],"--------------- ---- ----- ------, ---- --- -- ---- ""--"" --------- ------ -- --- --- ------ ----- ------- ----- ----? --- ---, -'- ----- ------ -- --- -- -----------!"
a53246452323,0,0,[],[],1356040310674124804,1322297510401101824,2021-02-01,[],[],"---------- --- --, ------- ---- --.-- ----- ------- -- ---. ---- ---- ---- ---- -- -/--. ----, ---- ---- -- ---- -.--- --- --- -- ----- ----. ---'- ---- ----- ------. ------- -- --- -------- --- ---- ------- -- ----- --- --- ------- ----- --. -----://---------.---------.---/-------------/--------------------/--------------------------------------------------"
mgztv,0,0,[],[],1356040606536110086,507580314,2021-02-01,[],[],---. ------- ----- --------- ----- ----- --- ------ ------- ----- -----://---.-------------.---/----------------------------------------------------------------?------=------&---=---
gregthomaswill1,1,1,[],[],1356041700389638147,965435076,2021-02-01,[],[],----- ---. -------- ------- -- -- ---- ------- ------/-------- -------- ------- -----://---.------------.---/------/------------------------------------------------------------------
NealSinghStar,0,-1,"['Allergic Reactions', 'Anaphylaxis']","['Allergic Reactions', 'Anaphylaxis']",1366186058967175171,252232955,2021-03-01,"[(32, 50, 'ADE'), (87, 98, 'ADE')]","[(32, 50, 'ADE'), (87, 98, 'ADE')]",------- -------- ------- -----: Allergic Reactions ‘----’ ---- -.- --- ------- ------- Anaphylaxis -----://---.--/------- -----://-.--/----------
Schnubberschnup,-1,-1,[],['impaired'],1366187651993382914,963264545077723136,2021-03-01,[],"[(164, 172, 'ADE')]","---------------- ----------- ------ - ---'- ------- -- ----- ------'- ----- ------ -------- --- ----, --- --- ---- ---- --- ---- ---- -- ---- ----- -- ----- ---'-- impaired .  . .-----://---.---.---/-----/----/----/--/--/---------------------------------------------------------------------------------------------------.----"
Balweshh,-1,-1,[],['n’t workout'],1366190854986076163,375290908,2021-03-01,[],"[(76, 87, 'ADE')]",------------- - --- --- --------- ------- --- --- -------- ---- ----- -- ---n’t workout --- --
PJKathmandu,1,0,[],[],1366181816193925120,921382493475037185,2021-03-01,[],[],----------- -’-- ---- ---! -’-- ------ ---- ----- -- ------ -------. ----- ------ ----- -’- ------- -- ---- --- ----. ----- -- ------ —---- - ---- ---- --- ------------ -- ----. 🙏💃😺🦩🙏
GeorgeZero6,0,0,[],[],1366182295623913476,1237780994859642881,2021-03-01,[],[],"------ ---. ---- ------ -- ------- ------- ----- --------- ------ (-----): • ------- ------- ------ (------------ -- ----------- -- -----------); • ----- -- ----------- ------------ -------- -- -------- --- ------; --- • ----- -- -------- ---- ------ -- --------------- -- -/-,"
NickyLSC,-1,0,[],[],1366182498221367299,1480341582,2021-03-01,[],[],"#----------- --- -------- ---,--- --------- -------- ------- -----. --- -- -- ---- --- ----? (----- ---- ---- ------- ---------). -- --- ----? -----://---.---------.---/----/--------/----------/----------------------------------------------------------------  #-------------"
ph_opafa,0,0,[],[],1366183101634736130,1254289015466938371,2021-03-01,[],[],"----: --- -------- --- ------- -- -------- ------- -----. ---- ------- --- ------- -- ---,--- ----- -- --------- ------- -------- ---- -----. 🔗 #----------- --------------- -----://-.--/----------"
inquirerdotnet,0,-1,[],[],1366183468871393283,15448383,2021-03-01,[],[],"--------- ---- --- -- ---------- ---- ---------, --- -------- ------- --------- -- ----------- ------- -------, -- --- ----------- ------ --- -------- ----------- ----- ------. | -------------- -----://--------.--------.---/-------/--------------------------------------------------------------?----------=------&----------=-------#-------=----------"
OrganicAcidemia,0,0,[],[],1366183500773261321,221895884,2021-03-01,[],[],"-----://-----.--/----------- ----- -- ---- ------- --- ---- ---- ----- --- -------- - --- --- -- - ------ --, ------- -- --- ---- ----- ---- ---- --------- --- --- ----- -- -------. -----------  --- ---- ------- -- --- ---------- --- --- -- --- ------- --------- - --- --- --."
DiazHub,0,0,[],[],1366183743745048577,3538809437,2021-03-01,[],[],----------- -------- ------- -- -------- -- -- ------ --- ---- ----- ----- ----- ----- ------- -----://-------.---/---------/----------------------------------------------------------------------------------------------/
BiotechObserver,0,0,[],[],1366183901950009344,1012298036490506240,2021-03-01,[],[],"------------- ------------ ---------------- ---------------- -- ---- ------- ----------- -----, ----'- ---- -- ---------- ---------- ---- -----?  ---- ---------- -- ---- ----- ----- ---- ---- -- ------------ ----- ---------? ----, -- --- ---- --- ------ ------- -- ---------- ------------ --- (------ -- - -------- ------ ------)."
OVVeterans,0,1,[],[],1366184366012043264,385193835,2021-03-01,[],[],--- ----- ------- ---------. ---- --- -- ----- ----------- -- - ----- -------. -----://-------.---/-------/------/-------------------
JetskiPaMore,-1,-1,[],[],1366184763183140864,855694828687966208,2021-03-01,[],[],"-----, --------- --- ------- --- -------- ---------- ---- ------- -------- ---- ------- ------- ---- --- ------ --------.   ---- --- ---------- ------ --- ----- --------'- ----- -- ---- ------- -- -- ---'- -- ---- -- --- --- ----- ---- --- ---- -- ---- -- -----."
straytwt,0,0,[],[],1366184940568784898,896510972214554624,2021-03-01,[],[],"--------------- --------/------ ---- --- ---. --- --. ----, ---- ---- ----- -- - ----- -----://---.---------.---/--------/-----------------------------------------/"
RonRosenbaum1,-1,-1,[],[],1366185239995899904,1480792314,2021-03-01,[],[],"- ---'- ---:-- --- ---- ------- - ------ -- ----- --------&---;--- ----- --% -- --- ----&---;--- ----- - ---- --% -- --- ----, ----- ----- --- ------? --- --- ----&---;- ------- -- --% -- ------ -- --- ----- -(-------/------)-/--%. --- ----------&---;----- --- ------ -&---;-. -----://---.---.---/--------/-----------------------------------------------------------------------------------------------?---=-------------"
